         158466868 function calls (144925742 primitive calls) in 151.288 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       60    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\traceback.py:414(_get_code_position)
       14    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2475(_update_offset_text_position)
    15164    0.004    0.000    0.004    0.000 {method 'pop' of 'list' objects}
     1666    0.002    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\dates.py:208(_get_tzinfo)
      600    0.000    0.000    0.004    0.000 <frozen ntpath>:261(dirname)
     6644    0.003    0.000    0.004    0.000 {built-in method builtins.setattr}
      503    0.001    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\engine\reflection.py:315(_connection_insp)
     14/7    0.000    0.000    0.004    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\requests\utils.py:826(get_environ_proxies)
      678    0.002    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2341(__init__)
     1152    0.001    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\psycopg2\extensions.py:172(_param_escape)
     8426    0.004    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\ops\missing.py:131(dispatch_fill_zeros)
        7    0.001    0.000    0.004    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\gridspec.py:648(get_position)
      434    0.001    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:1612(transform_path_non_affine)
      756    0.003    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\font_manager.py:876(set_size)
     7155    0.004    0.000    0.004    0.000 {method 'replace' of 'str' objects}
        7    0.000    0.000    0.004    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2609(__init__)
       42    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\path.py:607(get_extents)
        1    0.000    0.000    0.004    0.004 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\reshape\reshape.py:110(__init__)
      280    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:236(__array__)
      940    0.004    0.000    0.004    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.004    0.004 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\yfinance\cache.py:137(initialise)
     3839    0.004    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\util\_validators.py:226(validate_bool_kwarg)
     1969    0.001    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\compat\numpy\function.py:64(__call__)
     1651    0.002    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:1324(is_math_text)
     6005    0.003    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\artist.py:723(get_figure)
      363    0.002    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:1144(set_linestyle)
      468    0.004    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\cast.py:1391(np_find_common_type)
       28    0.002    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\urllib\request.py:2495(getproxies_environment)
      122    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\patches.py:934(get_bbox)
       14    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:3435(tick_params)
     2252    0.003    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\threading.py:306(__exit__)
        1    0.000    0.000    0.004    0.004 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\yfinance\cache.py:343(initialise)
       28    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\http\cookiejar.py:1599(make_cookies)
        1    0.001    0.001    0.004    0.004 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\sorting.py:718(_reorder_by_uniques)
       56    0.000    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:395(_apply_tickdir)
      525    0.001    0.000    0.004    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:293(_set_artist_props)
     2554    0.003    0.000    0.003    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.003    0.003 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\dialects\postgresql\base.py:3408(_get_server_version_info)
       14    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\urllib\parse.py:962(urlencode)
       84    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\dates.py:946(__init__)
     8144    0.003    0.000    0.003    0.000 {method 'insert' of 'list' objects}
      276    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:785(unit)
     1078    0.003    0.000    0.003    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      363    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\lines.py:1059(set_color)
       72    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\requests\structures.py:40(__init__)
      101    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\concurrent\futures\_base.py:81(add_result)
        7    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:1774(_update_axisinfo)
      504    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\event\base.py:180(_for_class)
       13    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:970(parse)
     14/9    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\urllib\request.py:2741(getproxies)
       84    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\dates.py:963(set)
       31    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\dates.py:1833(convert)
     1088    0.003    0.000    0.003    0.000 {built-in method now}
       14    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\email\feedparser.py:472(_parse_headers)
      100    0.001    0.000    0.003    0.000 <frozen _collections_abc>:979(update)
       64    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\legend.py:1128(_get_anchored_bbox)
    10465    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\dtypes\common.py:121(classes)
        1    0.000    0.000    0.003    0.003 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\reshape\reshape.py:191(_make_selectors)
      574    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\text.py:901(get_unitless_position)
    14804    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\bs4\builder\__init__.py:453(set_up_substitutions)
    14803    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\_markupbase.py:36(getpos)
      677    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2040(scale)
    33/28    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\peewee.py:1894(__sql__)
      494    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:1686(name)
    14504    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\html\parser.py:127(clear_cdata_mode)
      503    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\bs4\element.py:273(get_text)
      974    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\frame.py:1047(shape)
   123/93    0.005    0.000    0.003    0.000 {built-in method builtins.compile}
      641    0.002    0.000    0.003    0.000 <frozen ntpath>:99(join)
      828    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\markers.py:275(_set_fillstyle)
     9937    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_dtype.py:24(_kind_name)
      504    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\ticker.py:608(__call__)
      503    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlalchemy\engine\base.py:2676(__init__)
        1    0.000    0.000    0.003    0.003 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\bs4\element.py:1987(find)
    37/13    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:451(_parse_sub)
      630    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\dateutil\tz\tz.py:1552(__call__)
      948    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\window\rolling.py:426(_get_window_indexer)
       32    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\multi.py:325(__new__)
      315    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\threading.py:428(notify_all)
     7509    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\internals\blocks.py:1249(shape)
     2704    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\copy.py:232(_keep_alive)
      773    0.002    0.000    0.003    0.000 {method 'decode' of 'bytearray' objects}
       64    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\offsetbox.py:1054(_get_anchored_bbox)
       49    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:456(_apply_tickdir)
       31    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\dates.py:1754(convert)
    51/18    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:511(_parse)
        9    0.000    0.000    0.003    0.000 <frozen ntpath>:702(realpath)
     1078    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\logging\__init__.py:455(usesTime)
       98    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\spines.py:235(_adjust_location)
     1445    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\arrays\datetimes.py:576(tz)
  448/420    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\spines.py:340(get_spine_transform)
     4048    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\util\version\__init__.py:348(<genexpr>)
      553    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\series.py:914(__len__)
     1078    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\logging\__init__.py:167(<lambda>)
      468    0.002    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\numeric.py:137(ones)
     9533    0.003    0.000    0.003    0.000 {method 'rindex' of 'str' objects}
     8043    0.003    0.000    0.003    0.000 {method 'keys' of 'dict' objects}
 1168/724    0.001    0.000    0.003    0.000 <frozen abc>:121(__subclasscheck__)
     1613    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_ufunc_config.py:456(__exit__)
     1078    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\scale.py:115(get_transform)
     1008    0.002    0.000    0.003    0.000 <string>:1(<lambda>)
       13    0.002    0.000    0.003    0.000 {built-in method _sqlite3.connect}
      951    0.003    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\sorting.py:546(ensure_key_mapped)
      468    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\indexes\base.py:3122(duplicated)
      484    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\arrays\datetimelike.py:319(asi8)
      952    0.001    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:753(get_transform)
        4    0.000    0.000    0.003    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\urllib3\util\connection.py:15(is_connection_dropped)
     4604    0.003    0.000    0.003    0.000 {method 'as_arrays' of 'numpy._core._multiarray_umath._array_converter' objects}
     1414    0.003    0.000    0.003    0.000 {built-in method numpy.zeros}
        5    0.000    0.000    0.003    0.001 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\reshape\concat.py:781(_make_concat_multiindex)
       85    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\pandas\core\series.py:6459(any)
       14    0.000    0.000    0.003    0.000 C:\Users\haman\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2613(_init)
